,GM,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA
384,1,6.75,2.6666666666666665,6.0,12.75,0.4166666666666667,0.5,0.0,2.0,0.5,1.9166666666666667,0.5833333333333334,1.5833333333333333,0.5,0.6666666666666666,0.0,4.75,8.083333333333334,0.16666666666666666,0.4166666666666667,1.0833333333333333,0.16666666666666666,0.75
385,1,6.222222222222222,3.2222222222222223,2.2222222222222223,8.444444444444445,0.3888888888888889,0.4444444444444444,17.61111111111111,2.0,1.0555555555555556,1.6666666666666667,1.5555555555555556,3.111111111111111,1.1666666666666667,1.6111111111111112,0.05555555555555555,5.611111111111111,2.9444444444444446,1.6111111111111112,0.6666666666666666,3.2777777777777777,0.0,0.05555555555555555
386,1,8.333333333333334,5.833333333333333,4.333333333333333,12.666666666666666,0.0,0.0,0.0,1.0,3.0,0.25,0.3333333333333333,1.5833333333333333,0.75,0.5,0.0,3.1666666666666665,9.333333333333334,0.3333333333333333,0.0,5.916666666666667,0.08333333333333333,0.0
387,1,6.933333333333334,4.933333333333334,3.1333333333333333,10.066666666666666,1.0,0.9333333333333333,0.9333333333333333,1.5333333333333334,0.13333333333333333,1.4666666666666666,0.4,1.6,0.6666666666666666,0.3333333333333333,0.0,3.6,6.6,1.0,1.3333333333333333,0.9333333333333333,0.06666666666666667,0.4
388,1,6.214285714285714,3.0714285714285716,4.5,10.714285714285714,0.14285714285714285,0.35714285714285715,0.0,1.7142857142857142,0.8571428571428571,1.6428571428571428,1.5714285714285714,1.7142857142857142,0.35714285714285715,0.35714285714285715,0.0,3.5,7.285714285714286,0.14285714285714285,0.14285714285714285,0.6428571428571429,0.07142857142857142,0.14285714285714285
389,1,5.4,1.8,4.533333333333333,9.933333333333334,0.5333333333333333,0.2,0.13333333333333333,3.1333333333333333,0.5333333333333333,1.8,1.4666666666666666,2.7333333333333334,0.8666666666666667,1.2666666666666666,0.0,5.8,4.533333333333333,0.06666666666666667,0.13333333333333333,0.9333333333333333,0.06666666666666667,0.26666666666666666
390,1,7.3,2.5,7.4,14.7,0.3,0.4,0.0,2.5,1.0,1.8,4.3,1.8,1.7,0.7,0.2,8.6,6.2,0.0,0.2,0.8,0.0,0.3
391,1,7.153846153846154,2.769230769230769,4.076923076923077,11.23076923076923,1.3076923076923077,0.8461538461538461,0.0,1.8461538461538463,0.3076923076923077,1.3846153846153846,1.2307692307692308,2.769230769230769,0.6153846153846154,0.8461538461538461,0.07692307692307693,4.846153846153846,6.461538461538462,0.15384615384615385,1.0769230769230769,0.8461538461538461,0.23076923076923078,0.3076923076923077
392,1,7.636363636363637,3.909090909090909,5.636363636363637,13.272727272727273,0.5454545454545454,0.09090909090909091,0.0,1.8181818181818181,1.5454545454545454,1.3636363636363635,1.1818181818181819,2.909090909090909,0.5454545454545454,0.6363636363636364,0.0,3.5454545454545454,9.909090909090908,0.18181818181818182,0.45454545454545453,1.0909090909090908,0.5454545454545454,0.45454545454545453
393,1,6.461538461538462,2.4615384615384617,4.769230769230769,11.23076923076923,0.3076923076923077,0.3076923076923077,0.0,3.0,0.7692307692307693,1.9230769230769231,0.8461538461538461,2.4615384615384617,0.6923076923076923,0.46153846153846156,0.0,3.6923076923076925,6.769230769230769,0.07692307692307693,0.15384615384615385,1.0769230769230769,0.0,0.15384615384615385
394,1,7.818181818181818,3.4545454545454546,5.454545454545454,13.272727272727273,0.0,0.0,0.0,1.9090909090909092,2.5454545454545454,0.5454545454545454,0.6363636363636364,1.3636363636363635,1.5454545454545454,0.45454545454545453,0.0,4.909090909090909,7.909090909090909,0.0,0.0,1.5454545454545454,0.2727272727272727,0.0
395,1,5.647058823529412,4.0588235294117645,2.8823529411764706,8.529411764705882,0.8823529411764706,0.9411764705882353,0.0,1.5294117647058822,0.058823529411764705,1.1176470588235294,0.058823529411764705,1.411764705882353,0.47058823529411764,0.35294117647058826,0.0,3.764705882352941,5.0,0.7058823529411765,1.2352941176470589,1.1176470588235294,0.0,0.5882352941176471
396,1,6.266666666666667,3.6666666666666665,3.3333333333333335,9.6,0.8,0.5333333333333333,0.0,2.8666666666666667,0.3333333333333333,1.8,0.06666666666666667,2.2,0.9333333333333333,0.9333333333333333,0.0,4.533333333333333,5.8,0.6666666666666666,1.0,0.6666666666666666,0.06666666666666667,0.4666666666666667
397,1,4.434782608695652,2.0,1.7826086956521738,6.217391304347826,0.782608695652174,0.6086956521739131,0.0,1.1304347826086956,0.21739130434782608,1.1304347826086956,0.08695652173913043,1.391304347826087,0.4782608695652174,0.6956521739130435,0.0,2.739130434782609,4.130434782608695,0.30434782608695654,0.6521739130434783,0.391304347826087,0.043478260869565216,0.34782608695652173
398,1,6.285714285714286,2.5,3.9285714285714284,10.214285714285714,0.07142857142857142,0.21428571428571427,0.0,1.7142857142857142,0.7857142857142857,2.2142857142857144,0.6428571428571429,1.9285714285714286,0.2857142857142857,0.42857142857142855,0.0,2.9285714285714284,7.714285714285714,0.07142857142857142,0.14285714285714285,0.8571428571428571,0.14285714285714285,0.14285714285714285
399,1,6.0,2.1176470588235294,2.2941176470588234,8.294117647058824,0.11764705882352941,0.11764705882352941,0.0,1.8235294117647058,1.1176470588235294,1.4705882352941178,0.23529411764705882,1.4705882352941178,0.5882352941176471,0.7647058823529411,0.0,2.823529411764706,5.411764705882353,0.0,0.0,1.411764705882353,0.11764705882352941,0.11764705882352941
